input_range,equal_capacities,equal_valuations,binary_valuations,num_of_items,category_count,item_capacity_bounds,random_seed_num,num_of_agents,algorithm,current_algorithm_bundle_min_value,current_algorithm_bundle_sum,runtime
input_ranges_algorithm_1,True,True,False,16,1,1,0,1,per_category_round_robin_optimized,98.0,98.0,0.0007739859865978
input_ranges_algorithm_1,True,True,False,16,1,1,0,1,egalitarian_algorithm,98.0,98.0,0.1183513439900707
input_ranges_algorithm_1,True,True,False,16,1,1,0,1,utilitarian_algorithm,98.0,98.0,0.0023332699784077
input_ranges_algorithm_1,True,True,False,16,1,1,0,1,iterated_maximum_matching,98.0,98.0,0.0145251619978807
input_ranges_algorithm_1,True,True,False,16,1,1,0,16,per_category_round_robin,0.0,100.0,0.0031756639946252
input_ranges_algorithm_1,True,True,False,16,1,1,0,16,per_category_round_robin_optimized,0.0,100.0,0.003131862002192
input_ranges_algorithm_1,True,True,False,16,1,1,0,16,egalitarian_algorithm,6.249999999999994,100.0,0.2799019840022083
input_ranges_algorithm_1,True,True,False,16,1,1,0,16,utilitarian_algorithm,0.0,100.0,0.0131544899777509
input_ranges_algorithm_1,True,True,False,16,1,1,0,16,iterated_maximum_matching,0.0,100.0,0.0097300009801983
input_ranges_algorithm_1,True,True,False,16,1,1,0,31,per_category_round_robin,0.0,99.0,0.0121852600132115
input_ranges_algorithm_1,True,True,False,16,1,1,0,31,per_category_round_robin_optimized,0.0,99.0,0.0090907060075551
input_ranges_algorithm_1,True,True,False,16,1,1,0,31,egalitarian_algorithm,3.193548387096772,98.99999999999996,0.7316713260079268
input_ranges_algorithm_1,True,True,False,16,1,1,0,31,utilitarian_algorithm,0.0,99.0,0.0143954579834826
input_ranges_algorithm_1,True,True,False,16,1,1,0,31,iterated_maximum_matching,0.0,99.0,0.0174556779966224
input_ranges_algorithm_1,True,True,False,16,1,1,0,46,per_category_round_robin,0.0,99.0,0.0197069769783411
input_ranges_algorithm_1,True,True,False,16,1,1,0,46,per_category_round_robin_optimized,0.0,99.0,0.0153196660103276
input_ranges_algorithm_1,True,True,False,16,1,1,0,46,egalitarian_algorithm,2.1521739130434607,99.0,1.0046788960171398
input_ranges_algorithm_1,True,True,False,16,1,1,0,46,utilitarian_algorithm,0.0,99.0,0.0201894659840036
input_ranges_algorithm_1,True,True,False,16,1,1,0,46,iterated_maximum_matching,0.0,99.0,0.0233139350020792
input_ranges_algorithm_1,True,True,False,16,1,1,0,61,per_category_round_robin,0.0,101.0,0.0253773689910303
input_ranges_algorithm_1,True,True,False,16,1,1,0,61,per_category_round_robin_optimized,0.0,101.0,0.0251424399903044
input_ranges_algorithm_1,True,True,False,16,1,1,0,61,egalitarian_algorithm,1.6557377049180282,101.00000000000011,1.4914497130084785
input_ranges_algorithm_1,True,True,False,16,1,1,0,61,utilitarian_algorithm,0.0,101.0,0.0290514630032703
input_ranges_algorithm_1,True,True,False,16,1,1,0,61,iterated_maximum_matching,0.0,101.0,0.0386449730140157
input_ranges_algorithm_1,True,True,False,16,1,1,0,76,per_category_round_robin,0.0,101.0,0.0437839039950631
input_ranges_algorithm_1,True,True,False,16,1,1,0,76,per_category_round_robin_optimized,0.0,101.0,0.0401404549775179
input_ranges_algorithm_1,True,True,False,16,1,1,0,76,egalitarian_algorithm,1.3289473684210469,101.0000000000001,1.666059650015086
input_ranges_algorithm_1,True,True,False,16,1,1,0,76,utilitarian_algorithm,0.0,101.0,0.0290904389985371
input_ranges_algorithm_1,True,True,False,16,1,1,0,76,iterated_maximum_matching,0.0,101.0,0.0354030549933668
input_ranges_algorithm_1,True,True,False,16,1,1,0,91,per_category_round_robin,0.0,100.0,0.0523725859820842
input_ranges_algorithm_1,True,True,False,16,1,1,0,91,per_category_round_robin_optimized,0.0,100.0,0.0507967579760588
input_ranges_algorithm_1,True,True,False,16,1,1,0,91,egalitarian_algorithm,1.0989010989010946,99.99999999999996,1.9434813290135933
input_ranges_algorithm_1,True,True,False,16,1,1,0,91,utilitarian_algorithm,0.0,100.0,0.0410587739897891
input_ranges_algorithm_1,True,True,False,16,1,1,0,91,iterated_maximum_matching,0.0,100.0,0.0684059440100099
input_ranges_algorithm_1,True,True,False,16,1,1,0,106,per_category_round_robin,0.0,97.0,0.0803920089965686
input_ranges_algorithm_1,True,True,False,16,1,1,0,106,per_category_round_robin_optimized,0.0,97.0,0.0785925969830714
input_ranges_algorithm_1,True,True,False,16,1,1,0,106,egalitarian_algorithm,0.9150943396226404,96.99999999999996,2.463676268991549
input_ranges_algorithm_1,True,True,False,16,1,1,0,106,utilitarian_algorithm,0.0,97.0,0.0406922769907396
input_ranges_algorithm_1,True,True,False,16,1,1,0,106,iterated_maximum_matching,0.0,97.0,0.0558257800003048
input_ranges_algorithm_1,True,True,False,16,16,1,0,1,per_category_round_robin,99.0,99.0,0.0012255900073796
input_ranges_algorithm_1,True,True,False,16,16,1,0,1,per_category_round_robin_optimized,99.0,99.0,0.0011888919980265
input_ranges_algorithm_1,True,True,False,16,16,1,0,1,egalitarian_algorithm,99.0,99.0,0.0280237040133215
input_ranges_algorithm_1,True,True,False,16,16,1,0,1,utilitarian_algorithm,99.0,99.0,0.0022996469924692
input_ranges_algorithm_1,True,True,False,16,16,1,0,1,iterated_maximum_matching,99.0,99.0,0.0112392010050825
input_ranges_algorithm_1,True,True,False,16,16,1,0,16,per_category_round_robin,1.0,99.0,0.1179156780126504
input_ranges_algorithm_1,True,True,False,16,16,1,0,16,per_category_round_robin_optimized,1.0,99.0,0.1284998639894183
input_ranges_algorithm_1,True,True,False,16,16,1,0,16,egalitarian_algorithm,6.187499999999998,99.0,0.2806598639872391
input_ranges_algorithm_1,True,True,False,16,16,1,0,16,utilitarian_algorithm,0.0,99.0,0.0078544169955421
input_ranges_algorithm_1,True,True,False,16,16,1,0,16,iterated_maximum_matching,1.0,99.0,0.0102235819795168
input_ranges_algorithm_1,True,True,False,16,16,1,0,31,per_category_round_robin,0.0,101.0,0.3684642169973813
input_ranges_algorithm_1,True,True,False,16,16,1,0,31,per_category_round_robin_optimized,0.0,101.0,0.398445413011359
input_ranges_algorithm_1,True,True,False,16,16,1,0,31,egalitarian_algorithm,3.2580645161290267,101.00000000000006,0.5926265439775307
input_ranges_algorithm_1,True,True,False,16,16,1,0,31,utilitarian_algorithm,0.0,101.0,0.0130728590011131
input_ranges_algorithm_1,True,True,False,16,16,1,0,31,iterated_maximum_matching,0.0,101.0,0.0161500329850241
input_ranges_algorithm_1,True,True,False,16,16,1,0,46,per_category_round_robin,0.0,100.0,0.9520868090039584
input_ranges_algorithm_1,True,True,False,16,16,1,0,46,per_category_round_robin_optimized,0.0,100.0,0.8672317860182375
input_ranges_algorithm_1,True,True,False,16,16,1,0,46,egalitarian_algorithm,2.1739130434782563,100.00000000000004,1.1289898360264488
input_ranges_algorithm_1,True,True,False,16,16,1,0,46,utilitarian_algorithm,0.0,100.0,0.0184417889977339
input_ranges_algorithm_1,True,True,False,16,16,1,0,46,iterated_maximum_matching,0.0,100.0,0.0247359350032638
input_ranges_algorithm_1,True,True,False,16,16,1,0,61,per_category_round_robin,0.0,99.0,1.5290875089995095
input_ranges_algorithm_1,True,True,False,16,16,1,0,61,per_category_round_robin_optimized,0.0,99.0,1.5879986300133169
input_ranges_algorithm_1,True,True,False,16,16,1,0,61,egalitarian_algorithm,1.622950819672127,98.99999999999996,1.2930929769936483
input_ranges_algorithm_1,True,True,False,16,16,1,0,61,utilitarian_algorithm,0.0,99.0,0.0257027269981335
input_ranges_algorithm_1,True,True,False,16,16,1,0,61,iterated_maximum_matching,0.0,99.0,0.0331181320070754
input_ranges_algorithm_1,True,True,False,16,16,1,0,76,per_category_round_robin,0.0,99.0,2.472922853019554
input_ranges_algorithm_1,True,True,False,16,16,1,0,76,per_category_round_robin_optimized,0.0,99.0,2.4332773209898733
input_ranges_algorithm_1,True,True,False,16,16,1,0,76,egalitarian_algorithm,1.3026315789473646,99.00000000000009,1.6556004589947406
input_ranges_algorithm_1,True,True,False,16,16,1,0,76,utilitarian_algorithm,0.0,99.0,0.0308512880001217
input_ranges_algorithm_1,True,True,False,16,16,1,0,76,iterated_maximum_matching,0.0,99.0,0.0539890450017992
input_ranges_algorithm_1,True,True,False,16,16,1,0,91,per_category_round_robin,0.0,99.0,4.478629622986773
input_ranges_algorithm_1,True,True,False,16,16,1,0,91,per_category_round_robin_optimized,0.0,99.0,3.610751973988954
input_ranges_algorithm_1,True,True,False,16,16,1,0,91,egalitarian_algorithm,1.0879120879120805,98.99999999999996,2.211753373994725
input_ranges_algorithm_1,True,True,False,16,16,1,0,91,utilitarian_algorithm,0.0,99.0,0.0376161260064691
input_ranges_algorithm_1,True,True,False,16,16,1,0,91,iterated_maximum_matching,0.0,99.0,0.0594018250121735
input_ranges_algorithm_1,True,True,False,16,16,1,0,106,per_category_round_robin,0.0,99.0,4.68998039199505
input_ranges_algorithm_1,True,True,False,16,16,1,0,106,per_category_round_robin_optimized,0.0,99.0,4.721251735987607
input_ranges_algorithm_1,True,True,False,16,16,1,0,106,egalitarian_algorithm,0.9339622641509422,99.00000000000016,2.244611431990052
input_ranges_algorithm_1,True,True,False,16,16,1,0,106,utilitarian_algorithm,0.0,99.0,0.0521680499950889
input_ranges_algorithm_1,True,True,False,16,16,1,0,106,iterated_maximum_matching,0.0,99.0,0.0654135450022295
input_ranges_algorithm_1,True,True,False,16,31,1,0,1,per_category_round_robin,102.0,102.0,0.0021080749866086
input_ranges_algorithm_1,True,True,False,16,31,1,0,1,per_category_round_robin_optimized,102.0,102.0,0.0021088309877086
input_ranges_algorithm_1,True,True,False,16,31,1,0,1,egalitarian_algorithm,102.0,102.0,0.026457335014129
input_ranges_algorithm_1,True,True,False,16,31,1,0,1,utilitarian_algorithm,102.0,102.0,0.0018394569924566
input_ranges_algorithm_1,True,True,False,16,31,1,0,1,iterated_maximum_matching,102.0,102.0,0.0090624139993451
input_ranges_algorithm_1,True,True,False,16,31,1,0,16,per_category_round_robin,0.0,98.0,0.3861729769851081
input_ranges_algorithm_1,True,True,False,16,31,1,0,16,per_category_round_robin_optimized,0.0,98.0,0.3992880479781888
input_ranges_algorithm_1,True,True,False,16,31,1,0,16,egalitarian_algorithm,6.124999999999997,98.0,0.2783930559817236
input_ranges_algorithm_1,True,True,False,16,31,1,0,16,utilitarian_algorithm,0.0,98.0,0.0088140699954237
input_ranges_algorithm_1,True,True,False,16,31,1,0,16,iterated_maximum_matching,0.0,98.0,0.0103530860214959
input_ranges_algorithm_1,True,True,False,16,31,1,0,31,per_category_round_robin,0.0,101.0,1.5182702069869265
input_ranges_algorithm_1,True,True,False,16,31,1,0,31,per_category_round_robin_optimized,0.0,101.0,1.3882367010228336
input_ranges_algorithm_1,True,True,False,16,31,1,0,31,egalitarian_algorithm,3.2580645161290294,100.9999999999999,0.7350484640046488
input_ranges_algorithm_1,True,True,False,16,31,1,0,31,utilitarian_algorithm,0.0,101.0,0.013718433008762
input_ranges_algorithm_1,True,True,False,16,31,1,0,31,iterated_maximum_matching,0.0,101.0,0.0162805720174219
input_ranges_algorithm_1,True,True,False,16,31,1,0,46,per_category_round_robin,0.0,101.0,3.156675747013651
input_ranges_algorithm_1,True,True,False,16,31,1,0,46,per_category_round_robin_optimized,0.0,101.0,3.134288488974562
input_ranges_algorithm_1,True,True,False,16,31,1,0,46,egalitarian_algorithm,2.1956521739130395,101.00000000000009,1.0255856799776666
input_ranges_algorithm_1,True,True,False,16,31,1,0,46,utilitarian_algorithm,0.0,101.0,0.0261324700259137
input_ranges_algorithm_1,True,True,False,16,31,1,0,46,iterated_maximum_matching,0.0,101.0,0.0355806740117259
input_ranges_algorithm_1,True,True,False,16,31,1,0,61,per_category_round_robin,0.0,99.0,5.624214342009509
input_ranges_algorithm_1,True,True,False,16,31,1,0,61,per_category_round_robin_optimized,0.0,99.0,5.416615075984737
input_ranges_algorithm_1,True,True,False,16,31,1,0,61,egalitarian_algorithm,1.6229508196721234,98.99999999999996,1.258451633999357
input_ranges_algorithm_1,True,True,False,16,31,1,0,61,utilitarian_algorithm,0.0,99.0,0.0274368640093598
input_ranges_algorithm_1,True,True,False,16,31,1,0,61,iterated_maximum_matching,0.0,99.0,0.0302095790102612
input_ranges_algorithm_1,True,True,False,16,31,1,0,76,per_category_round_robin,0.0,100.0,8.522864528000355
input_ranges_algorithm_1,True,True,False,16,31,1,0,76,per_category_round_robin_optimized,0.0,100.0,8.353416400990682
input_ranges_algorithm_1,True,True,False,16,31,1,0,76,egalitarian_algorithm,1.3157894736841946,99.99999999999986,1.59378846801701
input_ranges_algorithm_1,True,True,False,16,31,1,0,76,utilitarian_algorithm,0.0,100.0,0.0293921430129557
input_ranges_algorithm_1,True,True,False,16,31,1,0,76,iterated_maximum_matching,0.0,100.0,0.0428141430020332
input_ranges_algorithm_1,True,True,False,16,31,1,0,91,egalitarian_algorithm,1.1098901098901024,101.00000000000016,2.0571041539951693
input_ranges_algorithm_1,True,True,False,16,31,1,0,91,utilitarian_algorithm,0.0,101.0,0.0414867009967565
input_ranges_algorithm_1,True,True,False,16,31,1,0,91,iterated_maximum_matching,0.0,101.0,0.0473666119796689
input_ranges_algorithm_1,True,True,False,16,31,1,0,106,egalitarian_algorithm,0.952830188679244,100.9999999999999,2.3034867730166297
input_ranges_algorithm_1,True,True,False,16,31,1,0,106,utilitarian_algorithm,0.0,101.0,0.0408260049880482
input_ranges_algorithm_1,True,True,False,16,31,1,0,106,iterated_maximum_matching,0.0,101.0,0.0562383779906667
input_ranges_algorithm_1,True,True,False,16,46,1,0,1,per_category_round_robin,100.0,100.0,0.0032048590073827
input_ranges_algorithm_1,True,True,False,16,46,1,0,1,per_category_round_robin_optimized,100.0,100.0,0.0033377270156051
input_ranges_algorithm_1,True,True,False,16,46,1,0,1,egalitarian_algorithm,100.0,100.0,0.0243219579861033
input_ranges_algorithm_1,True,True,False,16,46,1,0,1,utilitarian_algorithm,100.0,100.0,0.0022464070061687
input_ranges_algorithm_1,True,True,False,16,46,1,0,1,iterated_maximum_matching,100.0,100.0,0.0098460490116849
input_ranges_algorithm_1,True,True,False,16,46,1,0,16,per_category_round_robin,0.0,101.0,0.8115176300052553
input_ranges_algorithm_1,True,True,False,16,46,1,0,16,per_category_round_robin_optimized,0.0,101.0,0.8772890800028108
input_ranges_algorithm_1,True,True,False,16,46,1,0,16,egalitarian_algorithm,6.312499999999998,101.0,0.2937820350052789
input_ranges_algorithm_1,True,True,False,16,46,1,0,16,utilitarian_algorithm,0.0,101.0,0.008468514017295
input_ranges_algorithm_1,True,True,False,16,46,1,0,16,iterated_maximum_matching,0.0,101.0,0.0158488049928564
input_ranges_algorithm_1,True,True,False,16,46,1,0,31,per_category_round_robin,0.0,101.0,3.1157374050235376
input_ranges_algorithm_1,True,True,False,16,46,1,0,31,per_category_round_robin_optimized,0.0,101.0,3.2337879390106536
input_ranges_algorithm_1,True,True,False,16,46,1,0,31,egalitarian_algorithm,3.258064516129024,101.00000000000009,0.624961355002597
input_ranges_algorithm_1,True,True,False,16,46,1,0,31,utilitarian_algorithm,0.0,101.0,0.0137870330072473
input_ranges_algorithm_1,True,True,False,16,46,1,0,31,iterated_maximum_matching,0.0,101.0,0.0193196620093658
input_ranges_algorithm_1,True,True,False,16,46,1,0,46,per_category_round_robin,0.0,101.0,6.893690992001211
input_ranges_algorithm_1,True,True,False,16,46,1,0,46,per_category_round_robin_optimized,0.0,101.0,6.72826835498563
input_ranges_algorithm_1,True,True,False,16,46,1,0,46,egalitarian_algorithm,2.195652173913042,101.00000000000009,0.947737300011795
input_ranges_algorithm_1,True,True,False,16,46,1,0,46,utilitarian_algorithm,0.0,101.0,0.0189751440193504
input_ranges_algorithm_1,True,True,False,16,46,1,0,46,iterated_maximum_matching,0.0,101.0,0.0302930839825421
input_ranges_algorithm_1,True,True,False,16,46,1,0,61,egalitarian_algorithm,1.622950819672127,98.99999999999996,1.4387429439811967
input_ranges_algorithm_1,True,True,False,16,46,1,0,61,utilitarian_algorithm,0.0,99.0,0.0266239210031926
input_ranges_algorithm_1,True,True,False,16,46,1,0,61,iterated_maximum_matching,0.0,99.0,0.0388183350150939
input_ranges_algorithm_1,True,True,False,16,46,1,0,76,egalitarian_algorithm,1.328947368421042,101.00000000000011,1.6558450360025745
input_ranges_algorithm_1,True,True,False,16,46,1,0,76,utilitarian_algorithm,0.0,101.0,0.0298030410194769
input_ranges_algorithm_1,True,True,False,16,46,1,0,76,iterated_maximum_matching,0.0,101.0,0.040470103995176
input_ranges_algorithm_1,True,True,False,16,46,1,0,91,egalitarian_algorithm,1.1208791208791131,102.00000000000016,1.996785078983521
input_ranges_algorithm_1,True,True,False,16,46,1,0,91,utilitarian_algorithm,0.0,102.0,0.0425042469869367
input_ranges_algorithm_1,True,True,False,16,46,1,0,91,iterated_maximum_matching,0.0,102.0,0.0756143530015833
input_ranges_algorithm_1,True,True,False,16,46,1,0,106,egalitarian_algorithm,0.9433962264150928,99.99999999999986,2.3285201609833166
input_ranges_algorithm_1,True,True,False,16,46,1,0,106,utilitarian_algorithm,0.0,100.0,0.0608082579856272
input_ranges_algorithm_1,True,True,False,16,46,1,0,106,iterated_maximum_matching,0.0,100.0,0.0645672619866672
input_ranges_algorithm_1,True,True,False,16,61,1,0,1,per_category_round_robin,101.0,101.0,0.0032560949912294
input_ranges_algorithm_1,True,True,False,16,61,1,0,1,per_category_round_robin_optimized,101.0,101.0,0.0038087670109234
input_ranges_algorithm_1,True,True,False,16,61,1,0,1,egalitarian_algorithm,101.0,101.0,0.0257537119905464
input_ranges_algorithm_1,True,True,False,16,61,1,0,1,utilitarian_algorithm,101.0,101.0,0.002135350019671
input_ranges_algorithm_1,True,True,False,16,61,1,0,1,iterated_maximum_matching,101.0,101.0,0.0119021959835663
input_ranges_algorithm_1,True,True,False,16,61,1,0,16,per_category_round_robin,1.0,100.0,1.532755994994659
input_ranges_algorithm_1,True,True,False,16,61,1,0,16,per_category_round_robin_optimized,1.0,100.0,1.4958330540102909
input_ranges_algorithm_1,True,True,False,16,61,1,0,16,egalitarian_algorithm,6.2499999999999964,100.0,0.3418719270266592
input_ranges_algorithm_1,True,True,False,16,61,1,0,16,utilitarian_algorithm,0.0,100.0,0.0085418020025826
input_ranges_algorithm_1,True,True,False,16,61,1,0,16,iterated_maximum_matching,1.0,100.0,0.0106502599956002
input_ranges_algorithm_1,True,True,False,16,61,1,0,31,per_category_round_robin,0.0,100.0,5.180884430999868
input_ranges_algorithm_1,True,True,False,16,61,1,0,31,per_category_round_robin_optimized,0.0,100.0,5.577386908989865
input_ranges_algorithm_1,True,True,False,16,61,1,0,31,egalitarian_algorithm,3.2258064516128986,99.99999999999996,0.7403252570074983
input_ranges_algorithm_1,True,True,False,16,61,1,0,31,utilitarian_algorithm,0.0,100.0,0.0135175890172831
input_ranges_algorithm_1,True,True,False,16,61,1,0,31,iterated_maximum_matching,0.0,100.0,0.0179957679938524
input_ranges_algorithm_1,True,True,False,16,61,1,0,46,egalitarian_algorithm,2.195652173913041,101.00000000000009,1.0785189300077036
